start,cum_s,br_s,alpha_s,beta_s,cum_h,br_h,alpha_h,beta_h,cum_g,br_g,alpha_g,beta_g
2013-01-03,0.24926773744936526,False,-0.023932897227256757,1.0076893232468986,0.26270184070759006,False,0.013392428847900982,0.8818075016754358,0.27379550052147295,False,0.02601350092817594,0.8574907759346407
2013-07-03,0.16522027924672789,False,-0.05990841466255679,0.9401770035109085,0.11829688091196666,False,-0.016667255403417826,0.5091997572007033,0.1694244809690746,False,-0.0038096881324791525,0.6673472934163716
2014-01-03,0.0601082779866855,False,-0.09010438027075136,1.1503836553261233,0.06166790070404615,False,-0.08664827874263874,1.1291289299152771,0.13772680433300888,False,0.0015785699215729759,0.9283057181538066
2014-07-03,0.04887530855589994,False,-0.016795465261900497,1.1348391733062797,0.05796215248259018,False,0.016011434057673395,0.3234650553161922,0.08347553665705032,False,0.018925529507896936,0.9283628024622483
2015-01-03,0.2533461634781271,False,0.2016598493273577,1.0706330272967943,-0.09181966657042573,False,-0.12507884434852043,0.9027024279864936,-0.03576069287672534,False,-0.0635886379872129,-0.009737183761443865
2015-07-03,0.3824079181115574,False,0.2968871137932897,1.1355321228653983,0.37744270768128296,False,0.2928567268764109,1.1226913834468284,0.24979302390991975,False,0.1879445337898102,0.8670853677996911
2016-01-03,0.5297264698241457,False,0.2960023529816308,1.0987305278733825,0.5105277207776249,False,0.2879152870250807,1.0393838707670418,0.31202747768269257,False,0.1502655108590028,0.8885721555367875
2016-07-03,0.5171822494334632,False,0.26227369624365693,0.995006067673801,0.5845915558451187,False,0.2822783946140561,1.1568202453020273,0.356210485487912,False,0.14112111927390036,0.9760885675515371
2017-01-03,0.3914256262868463,False,0.06248249545151188,1.4205578432870527,0.4713294196994411,False,0.11036758131851436,1.4705865007062673,0.38460777859727036,False,0.12183844572251369,1.0175983218255618
2017-07-03,0.4798118568279388,False,0.23248262589115323,1.3922236871574918,0.15483379871088498,False,0.06519554877301849,0.48173840310897675,0.23408954934913728,False,0.07355900890162595,1.0799921062870246
2018-01-03,-0.08879053668860526,False,0.041864695815009845,1.3373965715014917,-0.08419774509777023,False,0.03615844441602685,1.2637282453071592,-0.04752524153067095,False,0.04279872891335528,1.0538455561668905
2018-07-03,0.09935071168672382,False,-0.05394233557400236,1.5373095248070403,0.10030545883428865,False,-0.04917155025515587,1.4686174763120121,0.1571554060173761,False,0.027663205347074542,1.0255263853760779
2019-01-03,0.3168372946695548,False,0.05531557560258134,0.7159630106050929,0.1504044972733376,False,0.12819158010382936,-0.0597194856360804,0.1504044972733376,False,0.12819158010382936,-0.0597194856360804
2019-07-03,0.11921879033181515,False,0.055017741085961955,0.7854338137952889,0.12263340564096747,False,0.05763295908576132,0.7494952692171136,0.2629669066405447,False,0.1705744359359373,0.8818365064988679
2020-01-03,0.5083254065655936,False,0.24503853865138955,1.148056692421387,0.48989318652310376,False,0.23419799454589701,1.11341054492552,0.3144420203702003,False,0.11365074427652147,0.9721741758233385
2020-07-03,0.4786636077366282,False,-0.022067337304711724,1.3472685096729622,0.4485480003263391,False,-0.02644435501464639,1.2852352700568999,0.2530999210743561,False,-0.023048456922493164,0.7339356464437926
2021-01-03,0.5802848757458452,False,0.12265216940706808,1.3142427281168527,0.4900694870559754,False,0.07966956994992357,1.2410407608392369,0.24310643775708574,False,0.00747149646483839,0.743622738952623
2021-07-03,0.05133868490465643,False,0.1868170940477042,1.0641814967099439,-0.039890326968150425,False,0.10933723981039672,1.184634268102313,0.1603183484114017,False,0.2191664482993953,0.6271179176651894
2022-01-03,0.032710964851607294,False,0.24826069339479295,0.9647425874467703,-0.12552435558325348,True,-0.007332683113073592,0.665241349560696,-0.03667972713441281,False,0.006039628122774103,0.30744638535490765
2023-07-03,0.6246684929345705,False,0.22550892220176622,1.177728100300151,0.6088565894637554,False,0.21887689645777447,1.1596820489185327,0.2867676300039763,False,0.04974339126798592,0.8582160584187901
2024-01-03,0.6823344940243734,False,0.1445753446068124,1.6924463047063394,0.6667252047468579,False,0.14057055021001244,1.6629981147499595,0.41542657581434117,False,0.11222945945242263,0.9542214554043484
2024-07-03,0.17864100714735498,False,0.012403113939340737,1.2503984644791326,0.1758735478008071,False,0.01168112705038038,1.2252930295935773,0.049012507531217775,False,-0.02263927213662528,0.3580924220879035
2025-01-03,0.31754189836891156,False,0.11392831907625331,1.1230088528545823,0.31572631858513445,False,0.1161897261347598,1.0847674250360257,0.20294256278337341,False,0.06466034192313574,0.706778774607541
